,idx,name,category,closest_known_entity,closest_category,closest_similarity
734,11352,Dietz beds,stratigraphic_name,Irthing Shell Bed Bed,known_stratigraphic_name,0.6406234
5372,15990,beach deposits,lithology,sand,known_lithology,0.64055103
8598,19216,mica and beryl pegmatites,lithology,pegmatite,known_lithology,0.64054894
9547,20165,quartzplagioclase-alkali feldspar-biotite-hercynite ± garnet ± sillimanite ± cordierite gneiss,lithology,quartzite,known_lithology,0.64050007
3930,14548,the lode deposits,stratigraphic_name,Lodi Limestone,known_stratigraphic_name,0.64044905
8483,19101,medium to very coarse sand or sand and gravel,lithology,sand,known_lithology,0.6404005
3367,13985,glacial Lake Skykomish,stratigraphic_name,Madawaska Lake Formation,known_stratigraphic_name,0.6403799
10001,20619,sedimentary or metasedimentary host rocks,lithology,sedimentary,known_lithology,0.64028895
7473,18091,grayish-yellow micaceous sand,lithology,sand,known_lithology,0.64026475
4117,14735,vitrophyre,stratigraphic_name,Toma de Agua Vitrophyre Member,known_stratigraphic_name,0.6402557
3732,14350,paleochannels,stratigraphic_name,Kimbolton Paleosol,known_stratigraphic_name,0.64011943
11012,21630,very soft clay and sand,lithology,clay,known_lithology,0.6400162
9399,20017,purplish-red and greenish-gray quartzitic siltstone and sandstone,lithology,sandstone,known_lithology,0.63999987
281,10899,Brewster-Arnold bed,stratigraphic_name,Taylor Bed,known_stratigraphic_name,0.63998735
7774,18392,ilmenite minerals,lithology,quartzite,known_lithology,0.63996613
8553,19171,metamorphic and plutonic terrane,lithology,metamorphic,known_lithology,0.6399004
10339,20957,soft chert fragments,lithology,chert,known_lithology,0.63983315
1436,12054,Los Eanos alluvium,stratigraphic_name,Los Organso Group,known_stratigraphic_name,0.63981825
4998,15616,almandine amphibolite facies,lithology,amphibolite,known_lithology,0.6397579
7879,18497,intrusive quarts monzonite,lithology,monzonite,known_lithology,0.63975143
7456,18074,gray to white chert,lithology,chert,known_lithology,0.63970983
10101,20719,sheared tuff,lithology,welded tuff,known_lithology,0.6396923
6648,17266,earthy-gray fine-grained friable argillaceous sandstone,lithology,sandstone,known_lithology,0.6396832
54,10672,20 ft of clay,stratigraphic_name,Mobile Clay,known_stratigraphic_name,0.6396756
3335,13953,extinct lakes,stratigraphic_name,Indian Lakes Formation,known_stratigraphic_name,0.6396264
3603,14221,mafic volcanic and intrusive rocks,stratigraphic_name,Ammonoosuc Volcanics,known_stratigraphic_name,0.6394545
10168,20786,silicified and iron-stained sandstones,lithology,sandstone,known_lithology,0.63934726
880,11498,Ferris-Hanna succession,stratigraphic_name,Hanna Formation,known_stratigraphic_name,0.63934445
8820,19438,non-marine sediments,lithology,sedimentary,known_lithology,0.6392987
2194,12812,Purisima age,stratigraphic_name,Purisima Formation,known_stratigraphic_name,0.63928866
10497,21115,subrounded to well-rounded gravel,lithology,gravel,known_lithology,0.63917387
6960,17578,finer grades by metamorphism,lithology,metamorphic,known_lithology,0.63911927
10353,20971,soft rocks,lithology,gravel,known_lithology,0.639112
7497,18115,green sericitized aplite,lithology,aplite,known_lithology,0.6389668
5760,16378,calcareous mudrock,lithology,mudstone,known_lithology,0.63895607
6772,17390,felsic volcanic rock,lithology,volcanic,known_lithology,0.6389313
2158,12776,Precambrian crystalline rocks,stratigraphic_name,Stonyfell Quartzite,known_stratigraphic_name,0.6389068
8014,18632,large crystals of the day mineral beidellite,lithology,quartzite,known_lithology,0.63890314
1097,11715,Harmon bed,stratigraphic_name,Beaver Bed,known_stratigraphic_name,0.6388649
4054,14672,upper beds of Mount Selman formation,stratigraphic_name,Altar Mountain Formation,known_stratigraphic_name,0.63886034
10177,20795,silicified metamorphic rocks,lithology,metamorphic,known_lithology,0.6388577
9967,20585,schistosity,lithology,schist,known_lithology,0.6388391
2106,12724,Pliocene-Pleistocene basalt flows,stratigraphic_name,Burnley Basalt Flow Formation,known_stratigraphic_name,0.63870275
5626,16244,brecciated horn quartz,lithology,quartz monzonite,known_lithology,0.6386723
410,11028,Carboniferous age,stratigraphic_name,North Britain Late Carboniferous Tholeiitic Suite,known_stratigraphic_name,0.63860655
10009,20627,sedimentary structures (clast imbrication,lithology,sedimentary,known_lithology,0.6385963
2866,13484,Upper Middletown,stratigraphic_name,Middletown Gneiss,known_stratigraphic_name,0.63855636
9097,19715,pebbly silty clay,lithology,clay,known_lithology,0.6385232
3069,13687,adjoining beds,stratigraphic_name,Four Bedsenators Beds,known_stratigraphic_name,0.63848066
1385,12003,Leith (19W,stratigraphic_name,Leithsville Member,known_stratigraphic_name,0.63844717
10318,20936,smithsonite,lithology,benmoreite,known_lithology,0.6384324
7959,18577,kaolinitic clay,lithology,clay,known_lithology,0.6383711
3656,14274,middle and upper members,stratigraphic_name,Middle House Member,known_stratigraphic_name,0.63833773
5302,15920,barite ore,lithology,bauxite,known_lithology,0.63828325
7479,18097,green,lithology,greensand,known_lithology,0.63823974
8087,18705,less abundant andesine and orthoclase,lithology,andesite,known_lithology,0.63823605
1529,12147,Martinez strata,stratigraphic_name,Martinez Formation,known_stratigraphic_name,0.6381638
8487,19105,medium- to thick-bedded siltstone and sandstone,lithology,sandstone,known_lithology,0.63816154
2851,13469,Upper Freeport,stratigraphic_name,Freeport Formation,known_stratigraphic_name,0.6381219
7717,18335,hot ash flows,lithology,ash,known_lithology,0.63808036
2901,13519,Uppermost 8 inches of formation,stratigraphic_name,Tallering Formation,known_stratigraphic_name,0.6380515
5832,16450,carbonaceous silt,lithology,carbonatite,known_lithology,0.63800395
5841,16459,carbonate host rock,lithology,carbonate,known_lithology,0.6378797
1413,12031,Lithian muscovites,stratigraphic_name,Mundarie Siltstone,known_stratigraphic_name,0.63787127
10989,21607,very dark gray laminated argillaceous limestone,lithology,limestone,known_lithology,0.63778377
4711,15329,Quartz-rich clastic or pyroclastic rocks,lithology,quartzite,known_lithology,0.63762707
2297,12915,Roberts ore,stratigraphic_name,Roberts Sandstone,known_stratigraphic_name,0.6376084
7147,17765,friable tuffs,lithology,tufa,known_lithology,0.637502
10981,21599,veins of quartz,lithology,quartzite,known_lithology,0.63748956
9585,20203,red and green radiolarian chert,lithology,chert,known_lithology,0.6374468
10076,20694,shallow-marine sediments,lithology,sedimentary,known_lithology,0.6374084
9173,19791,pillow metabasalt,lithology,metabasalt,known_lithology,0.6373572
3997,14615,two periods of basalt extrusion,stratigraphic_name,Middle Basaltic Formation,known_stratigraphic_name,0.6373495
5305,15923,barium ores,lithology,bauxite,known_lithology,0.63732517
8807,19425,nodular and thin-bedded to lenticular limestone,lithology,limestone,known_lithology,0.63732415
5290,15908,band of radiolarian chert,lithology,chert,known_lithology,0.637272
6220,16838,coarser pebbles,lithology,gravel,known_lithology,0.6372544
832,11450,Eocene pluton (Casto pluton),stratigraphic_name,Cleughearn Pluton Formation,known_stratigraphic_name,0.6372516
9157,19775,phosphatic conglomerate,lithology,phosphorite,known_lithology,0.6372396
722,11340,Devonian lin1estone,stratigraphic_name,Devon Island Formation,known_stratigraphic_name,0.6370622
878,11496,Ferris age,stratigraphic_name,Ferris Formation,known_stratigraphic_name,0.6370588
7948,18566,kaliophyllite,lithology,phyllite,known_lithology,0.63705385
739,11357,Doaengine,stratigraphic_name,Campion Dolerite,known_stratigraphic_name,0.6370325
8578,19196,metamorphosed sedimentary rocks,lithology,sedimentary,known_lithology,0.6370221
1490,12108,Maastrichtian,stratigraphic_name,Maastricht Formation,known_stratigraphic_name,0.6370175
10629,21247,thick silty or finely sandy microgranular dolomite,lithology,dolomite,known_lithology,0.6370062
4265,14883,Brown tuff,lithology,tuff,known_lithology,0.6369974
5784,16402,calcified material,lithology,calcilutite,known_lithology,0.63693607
5448,16066,biotite gneiss,lithology,gneiss,known_lithology,0.6368905
9903,20521,sandy layers,lithology,sand,known_lithology,0.6367576
5450,16068,biotite granite with hypidiomorphic granular texture; gray and pink,lithology,granite,known_lithology,0.6367363
6014,16632,clay mineral (possibly saponite),lithology,bentonite,known_lithology,0.6367262
8883,19501,occasional mudcracks,lithology,mud,known_lithology,0.6367057
195,10813,Bear Creek anticline,stratigraphic_name,Bear Creek Shale,known_stratigraphic_name,0.6366321
9514,20132,quartz-ferberite veins,lithology,quartz monzonite,known_lithology,0.6366309
7359,17977,granular deposits,lithology,granulite,known_lithology,0.6366035
4609,15227,OS (Ambrose soil),lithology,soil,known_lithology,0.6365958
9285,19903,porphyritic quartz diorite,lithology,quartzite,known_lithology,0.6365723
3255,13873,colluvium,stratigraphic_name,Colmena Tuff,known_stratigraphic_name,0.6365607
2364,12982,Sangamon loess,stratigraphic_name,Loess,known_stratigraphic_name,0.6364962
1996,12614,Pennsylvanian rocks of Illinois,stratigraphic_name,Pennan Sandstone,known_stratigraphic_name,0.6364466
2589,13207,Tdf Dacitic and rhyodacitic lava,stratigraphic_name,Te Matae Lava Flow Formation,known_stratigraphic_name,0.63641644
457,11075,Chalk's Px2° quadrangle,stratigraphic_name,Chalk Butte Formation,known_stratigraphic_name,0.6363654
9744,20362,rock,lithology,gravel,known_lithology,0.6363313
3384,14002,granzon,stratigraphic_name,Granby Member,known_stratigraphic_name,0.6363046
3208,13826,carbonaceous sedimentary rocks,stratigraphic_name,Rockland Limestone,known_stratigraphic_name,0.63626593
2468,13086,Sparta aquifer system,stratigraphic_name,Sparta Formation,known_stratigraphic_name,0.636239
7471,18089,grayish-red to dusky-red sandy mudrock and shale,lithology,shale,known_lithology,0.6361942
7972,18590,lacustrine clay,lithology,clay,known_lithology,0.63607913
6337,16955,creamy-gray volcanic tuff and fine tuffaceous sandstone,lithology,sandstone,known_lithology,0.6360115
2565,13183,TUTnion,stratigraphic_name,Tulaichean Schist,known_stratigraphic_name,0.63598466
9036,19654,oxidized chert,lithology,chert,known_lithology,0.6359846
9414,20032,pyritic quartz in the Little Lester vein,lithology,quartzite,known_lithology,0.63590115
9475,20093,quartz lenses,lithology,quartz arenite,known_lithology,0.63585865
7553,18171,halloysite,lithology,quartzite,known_lithology,0.6358458
3083,13701,alter-gneiss,stratigraphic_name,Constant Gneiss,known_stratigraphic_name,0.6358392
822,11440,Eocene batholiths,stratigraphic_name,Fourth of July Creek Batholith Formation,known_stratigraphic_name,0.6357858
10780,21398,tuff units,lithology,tuff,known_lithology,0.63577926
2639,13257,Tertiary diorite complex (Tdc),stratigraphic_name,Focal Diorite Complex,known_stratigraphic_name,0.6354852
5416,16034,beds of fine sand and clay,lithology,sand,known_lithology,0.6351449
8102,18720,leucoxene,lithology,leucogranite,known_lithology,0.6351444
2139,12757,Pre-Bull Lake alluvium,stratigraphic_name,Bull Lake Till,known_stratigraphic_name,0.6350672
6810,17428,ferruginous conglomerates,lithology,conglomerate,known_lithology,0.6350537
552,11170,Cockfield aquifer,stratigraphic_name,Cockfield Formation,known_stratigraphic_name,0.6350221
6130,16748,coarse grained,lithology,grit,known_lithology,0.63501525
3341,13959,ferruginous bauxite,stratigraphic_name,Ferruginous Sands Formation,known_stratigraphic_name,0.63501287
2596,13214,Teb,stratigraphic_name,Tebo Formation,known_stratigraphic_name,0.63497114
5164,15782,aniphibolitic metabasalt,lithology,metabasalt,known_lithology,0.6349369
10366,20984,soft white silty clay,lithology,clay,known_lithology,0.63493633
8319,18937,mafic igneous rock,lithology,mafic,known_lithology,0.63471746
544,11162,Coarse pumiceous tuff,stratigraphic_name,Upper Rhyolitic Tuff,known_stratigraphic_name,0.63469756
3644,14262,middle Miocene age,stratigraphic_name,Undifferentiated Upper Pleistocene Formation,known_stratigraphic_name,0.6346735
3184,13802,black,stratigraphic_name,Black Grit,known_stratigraphic_name,0.6346395
9438,20056,pyroxene-rich varieties,lithology,pyroxenite,known_lithology,0.63453615
10919,21537,upper rocks,lithology,granite,known_lithology,0.63453466
882,11500,Fifth Pool,stratigraphic_name,Pools Cove Formation,known_stratigraphic_name,0.6345192
562,11180,Cohutta,stratigraphic_name,Cohuna Silt,known_stratigraphic_name,0.6345101
1519,12137,Marin,stratigraphic_name,Maringi Formation,known_stratigraphic_name,0.6344515
9004,19622,orthoquarzlte,lithology,orthogneiss,known_lithology,0.6344241
1921,12539,Paleogene,stratigraphic_name,Motpena Paleosol,known_stratigraphic_name,0.6344137
679,11297,DEVONIAN AND MISSISSIPPIAN ROCKS,stratigraphic_name,Massanutten Sandstone,known_stratigraphic_name,0.6343549
11212,21830,wolframite ore,lithology,bentonite,known_lithology,0.6343159
4110,14728,var. antecedens Arnold,stratigraphic_name,Arnold Member,known_stratigraphic_name,0.6342896
5765,16383,calcareous quartz sand,lithology,quartzite,known_lithology,0.63421714
10522,21140,surface rocks,lithology,sandstone,known_lithology,0.6341592
9944,20562,scattered pebbles,lithology,gravel,known_lithology,0.6341248
948,11566,Fruitland 3,stratigraphic_name,Fruitland Formation,known_stratigraphic_name,0.6341214
11228,21846,yellow silty clay,lithology,clay,known_lithology,0.6340697
5100,15718,and maroon mudstone,lithology,mudstone,known_lithology,0.63402194
8165,18783,lime deposit,lithology,lime mudstone,known_lithology,0.6339785
3413,14031,hornblende-biotite tonalite,stratigraphic_name,Tintic Quartzite,known_stratigraphic_name,0.6339777
1354,11972,Late Cenozoic deposits,stratigraphic_name,Portezuelo del Cenizo Formation,known_stratigraphic_name,0.6338384
3445,14063,late Cenozoic deposits,stratigraphic_name,Portezuelo del Cenizo Formation,known_stratigraphic_name,0.63383836
1298,11916,King Knobloch,stratigraphic_name,Knobs Gabbro,known_stratigraphic_name,0.633813
1623,12241,Middle Silurian rocks,stratigraphic_name,Siloam Granite,known_stratigraphic_name,0.633621
7857,18475,intermediate lava,lithology,volcanic,known_lithology,0.6335981
5104,15722,and mineralized rock. The term 'black shale terrane' also implies a certain lithology,lithology,shale,known_lithology,0.6335125
9239,19857,plutonic basement,lithology,plutonic,known_lithology,0.63351095
4316,14934,Coal fields of east-central Carbon County,lithology,coal,known_lithology,0.63348913
1050,11668,Grover formation,stratigraphic_name,Grover Ditch Member,known_stratigraphic_name,0.6334853
7694,18312,hornblende granulite facies,lithology,granulite,known_lithology,0.6334254
4659,15277,Pikes Peak granite,lithology,granite,known_lithology,0.6333648
5742,16360,calcareous and dolomitic sandstone and siltstone,lithology,sandstone,known_lithology,0.6332936
3897,14515,stratigraphically highest bed,stratigraphic_name,Lowrie Sandstone Bed,known_stratigraphic_name,0.63325953
8518,19136,medium-gray to medium-darkgray fine- to coarsely crystalline clastic limestone,lithology,limestone,known_lithology,0.6331554
9626,20244,reddish-brown biotite,lithology,diamictite,known_lithology,0.63312566
9276,19894,porphyritic biotite granite,lithology,granite,known_lithology,0.6330968
7345,17963,granoblastic gneiss,lithology,granulite,known_lithology,0.63307166
10913,21531,upper Pliocene marine claystone,lithology,claystone,known_lithology,0.6330099
